date,category,region,candidate_name,candidate_type,post_count
2026-05-31,domestic_travel,경주,불국사,candidate,2
2026-05-31,domestic_travel,경주,불국사 방문객 90,candidate,1
2026-05-31,domestic_travel,경주,샬라라 동화 속 한 장면 같은 힐링 공간 커피,cafe,1
2026-05-31,domestic_travel,경주,서부동,candidate,1
2026-05-31,domestic_travel,경주,서부동 빵집 이재원 과자공방,candidate,1
2026-05-31,domestic_travel,경주,서부동 빵집 이재원 과자공방 경주 케이크 가,candidate,1
2026-05-31,domestic_travel,경주,세 곳 중 하나였는데 당일치기 여행 일정으로,candidate,1
2026-05-31,domestic_travel,경주,세계문화유산,candidate,1
2026-05-31,domestic_travel,경주,세계문화유산 시티투어 당일 기차 여행 저는,candidate,1
2026-05-31,domestic_travel,경주,셈이다 아침 부지런히 황리단길에 있는 미피스토어,popup,1
2026-05-31,domestic_travel,경주,숙박,candidate,1
2026-05-31,domestic_travel,경주,시내권에서 이동 시간이 꽤 걸립니다 하루,candidate,1
2026-05-31,domestic_travel,경주,식당,restaurant,1
2026-05-31,domestic_travel,경주,식당 추천 풍미식당,restaurant,1
2026-05-31,domestic_travel,경주,아산축제,attraction,1
2026-05-31,domestic_travel,경주,알아본,candidate,1
2026-05-31,domestic_travel,경주,애견동반,candidate,1
2026-05-31,domestic_travel,경주,애견동반 숙소 통나무펜션 경주통나무애견독채펜,travel_spot,1
2026-05-31,domestic_travel,경주,여주베이커리,cafe,1
2026-05-31,domestic_travel,경주,여행 가신다면 료코 꼭 한 번 방문해보세요,candidate,1
2026-05-31,domestic_travel,경주,여행 동선 잡기 좋았어요,candidate,1
2026-05-31,domestic_travel,경주,여행 에서 숙소 위치는 이동 피로를 크게 줄,travel_spot,1
2026-05-31,domestic_travel,경주,여행 온 기분을 만끽할 수 있었어요 해암회식당,restaurant,1
2026-05-31,domestic_travel,경주,여행 우정 여행,candidate,1
2026-05-31,domestic_travel,경주,여행 을 계획했다 계획하고 제일 먼저 찾아본,candidate,1
2026-05-31,domestic_travel,경주,여행 을 위해 네이버 지도앱에 저장해둔 장소,candidate,1
2026-05-31,domestic_travel,경주,여행 중에 특별한 경험을 원하신다면 경주루지,candidate,1
2026-05-31,domestic_travel,경주,여행 첫 날 아침 일찍 경주 고속버스터미널에,candidate,1
2026-05-31,domestic_travel,경주,연수횟집 표기 병행 식당,restaurant,1
2026-05-31,domestic_travel,경주,영남대 점심 맛집 영대 현지인 제육식당,restaurant,1
2026-05-31,domestic_travel,경주,영대 현지인 제육식당,restaurant,1
2026-05-31,domestic_travel,경주,월드 가보고 싶었지만 혼자 여행이라서 안 갔,candidate,1
2026-05-31,domestic_travel,경주,월드 캘리포니아비치 7월 개장일과 놀이공원,travel_spot,1
2026-05-31,domestic_travel,경주,위한,candidate,1
2026-05-31,domestic_travel,경주,이나 분위기 좋은 식당,restaurant,1
2026-05-31,domestic_travel,경주,이제,candidate,1
2026-05-31,domestic_travel,경주,이치니산도,candidate,1
2026-05-31,domestic_travel,경주,익산 가볼만한 곳 주말여행 백제왕궁박물관,attraction,1
2026-05-31,domestic_travel,경주,일상,candidate,1
2026-05-31,domestic_travel,경주,자전거가 너무 좋았다 5월 2일 포항항 포항,candidate,1
2026-05-31,domestic_travel,경주,전현무계획 시즌3 11회 경주 맛집,restaurant,1
2026-05-31,domestic_travel,경주,제육식당,restaurant,1
2026-05-31,domestic_travel,경주,차 가기싫어서 병결쓰고 2일차에 경주에 뭔 박물관,attraction,1
2026-05-31,domestic_travel,경주,천년의,candidate,1
2026-05-31,domestic_travel,경주,케이크,candidate,1
2026-05-31,domestic_travel,경주,케이크 가성비 솔직 경주과자공방,candidate,1
2026-05-31,domestic_travel,경주,투썸,candidate,1
2026-05-31,domestic_travel,경주,투어,candidate,1
2026-05-31,domestic_travel,경주,특유의 감성이 가득 맛집이나 분위기 좋은 식,restaurant,1
2026-05-31,domestic_travel,경주,포항 날 당일치기 로 떠나기 부산 출발,candidate,1
2026-05-31,domestic_travel,경주,품은,candidate,1
2026-05-31,domestic_travel,경주,한옥식당,restaurant,1
2026-05-31,domestic_travel,경주,한옥카페 바실라 경주사진명소,cafe,1
2026-05-31,domestic_travel,경주,현지인,candidate,1
2026-05-31,domestic_travel,경주,현지인 맛집 박용자경주명동쫄면 내돈내산 면친,restaurant,1
2026-05-31,domestic_travel,경주,현지인 쫄면 맛집을 다녀왔어요 경주 박용자경,restaurant,1
2026-05-31,domestic_travel,경주,혼자,candidate,1
2026-05-31,domestic_travel,경주,혼자 여행 1박 2일로 완벽하게 즐기는 감성,candidate,1
2026-05-31,domestic_travel,경주,황룡원,candidate,1
2026-05-31,domestic_travel,경주,황룡원 전통혼례,candidate,1
2026-05-31,domestic_travel,경주,황리단길,candidate,2
2026-05-31,domestic_travel,경주,황리단길 맛집 료코 안심카츠,restaurant,1
2026-05-31,domestic_travel,경주,황리단길 산도 맛집 이에요 제가 산도를 너무,restaurant,1
2026-05-31,domestic_travel,경주,효은옥,candidate,1
2026-05-31,domestic_travel,경주,DAY2,candidate,1
2026-05-31,domestic_travel,경주,in,candidate,1
2026-05-31,domestic_travel,경주,Ma-dong에서,candidate,1
2026-05-31,domestic_travel,광주,1박2일 나들이 본격적인 무더위가 시작되기,candidate,1
2026-05-31,domestic_travel,광주,1박2일여행 1일차 산수쌈밥,candidate,1
2026-05-31,domestic_travel,광주,2 경기도 광주 식당부터 카페,cafe,1
2026-05-31,domestic_travel,광주,20살 때부터 좋아하던 공간인데 달라진거 없,candidate,1
2026-05-31,domestic_travel,광주,6월 3일 전까지 꼭 방문해 보세요 외부 카페,cafe,1
2026-05-31,domestic_travel,광주,가볼만한곳 6월 율봄식물원 수국 축제,attraction,1
2026-05-31,domestic_travel,광주,가볼만한곳 6월 율봄식물원 수국 축제 및 토,attraction,1
2026-05-31,domestic_travel,광주,가볼만한곳 화담숲 여름 수국 축제,attraction,1
2026-05-31,domestic_travel,광주,가볼만한곳 화담숲 여름 수국 축제 예매 및,attraction,1
2026-05-31,domestic_travel,광주,가사문학면,candidate,1
2026-05-31,domestic_travel,광주,경기,candidate,1
2026-05-31,domestic_travel,광주,경기도,candidate,3
2026-05-31,domestic_travel,광주,경기도 광주 가볼만한곳 화담숲 여름 수국 축제,attraction,1
2026-05-31,domestic_travel,광주,곤지암리조트,travel_spot,1
2026-05-31,domestic_travel,광주,과 이동 시간을 줄이기 좋음 가족 여행 연화식당,restaurant,1
2026-05-31,domestic_travel,광주,광산구,candidate,1
2026-05-31,domestic_travel,광주,광산구 가볼만한곳 베스트 10 황룡강 장록습,candidate,1
2026-05-31,domestic_travel,광주,광산구 송정로8번길 2 월요일,candidate,1
2026-05-31,domestic_travel,광주,국가 AI 데이터센터와 팩토리X 서울 자체,candidate,1
2026-05-31,domestic_travel,광주,근교 드라이브 가볼 만한 곳 고창 청농원 라,candidate,1
2026-05-31,domestic_travel,광주,근교 차박 노지 캠핑 명소 베스트 10 총정,candidate,1
2026-05-31,domestic_travel,광주,근교 촌캉스 담양 다경하녹 전라도 촌캉스 솔,candidate,1
2026-05-31,domestic_travel,광주,근교 촌캉스 담양읍에서 멀리 떨어지지 않아,candidate,1
2026-05-31,domestic_travel,광주,근교로 이색적인 나들이를 계획하고 계신 분들,candidate,1
2026-05-31,domestic_travel,광주,기도 광주 가볼만한곳 6월 율봄식물원 수국 축제,attraction,1
2026-05-31,domestic_travel,광주,나나방콕,candidate,1
2026-05-31,domestic_travel,광주,내돈내산 안녕하세요 쭈꿈씨입니다 주말에 양동시장,travel_spot,1
2026-05-31,domestic_travel,광주,놀이방식당,restaurant,1
2026-05-31,domestic_travel,광주,는 매번 바뀌는데 이번에 전시,attraction,1
2026-05-31,domestic_travel,광주,다녀오고,candidate,1
2026-05-31,domestic_travel,광주,닭갈비,candidate,1
2026-05-31,domestic_travel,광주,담양베이커리,cafe,1
2026-05-31,domestic_travel,광주,당일치기 포스팅을 하도록 하겠습니당,candidate,1
2026-05-31,domestic_travel,광주,데려감,candidate,1
2026-05-31,domestic_travel,광주,동구리호수공원,travel_spot,1
2026-05-31,domestic_travel,광주,돼지국밥,candidate,1
2026-05-31,domestic_travel,광주,돼지국밥 식당 송정역 시장,restaurant,1
2026-05-31,domestic_travel,광주,드라이브 가볼 만한 곳 고창 청농원 라벤더 축제,attraction,1
2026-05-31,domestic_travel,광주,들과 함께 첨단 핫플 마녀의 닭갈비 첨단쌍암공원,travel_spot,1
2026-05-31,domestic_travel,광주,뚜벅이가,candidate,1
2026-05-31,domestic_travel,광주,록빛 산책로가 아름다운 곳 많아서 산책 후 커피,cafe,1
2026-05-31,domestic_travel,광주,목포 버스터미널 인천 부산 고속버스 타고 국,candidate,1
2026-05-31,domestic_travel,광주,무등산 증심사 산책로 포레스트 뷰 미술관,attraction,1
2026-05-31,domestic_travel,광주,무안 노란 문이 반겨주는 감성 공간 앨리스 커피,cafe,1
2026-05-31,domestic_travel,광주,무안앨리스커피,cafe,1
2026-05-31,domestic_travel,광주,문흥동,candidate,1
2026-05-31,domestic_travel,광주,문흥동 맛집 수초밥 다녀왔어요 도로이용,restaurant,1
2026-05-31,domestic_travel,광주,미술관,attraction,1
2026-05-31,domestic_travel,광주,복호두,candidate,1
2026-05-31,domestic_travel,광주,본점,candidate,1
2026-05-31,domestic_travel,광주,불고기피자+삼겹살,restaurant,1
2026-05-31,domestic_travel,광주,사와로베이커리,cafe,1
2026-05-31,domestic_travel,광주,서구,candidate,1
2026-05-31,domestic_travel,광주,솔직,candidate,1
2026-05-31,domestic_travel,광주,송정매일시장,travel_spot,1
2026-05-31,domestic_travel,광주,송정시장,travel_spot,1
2026-05-31,domestic_travel,광주,송정역,candidate,3
2026-05-31,domestic_travel,광주,송정역 근처 빵집 썬베이커리,cafe,1
2026-05-31,domestic_travel,광주,송정역 근처 빵집 썬베이커리 착한 가게 방문,cafe,1
2026-05-31,domestic_travel,광주,송정역 맛집 시장,restaurant,1
2026-05-31,domestic_travel,광주,송정역 맛집 시장국밥 전현무계획3도 반한 3,restaurant,1
2026-05-31,domestic_travel,광주,송정역 점심 맛집 슈퍼크리스피에서 햄버거 먹,restaurant,1
2026-05-31,domestic_travel,광주,식당부터,restaurant,1
2026-05-31,domestic_travel,광주,식당부터 카페까지 오늘의 당일치기 드라이브,cafe,1
2026-05-31,domestic_travel,광주,쌍암공원,travel_spot,1
2026-05-31,domestic_travel,광주,아이랑,candidate,1
2026-05-31,domestic_travel,광주,아이랑 가기 좋은 캠핑바베큐 헬로우텍사스 솔,restaurant,1
2026-05-31,domestic_travel,광주,앨리스커피,cafe,1
2026-05-31,domestic_travel,광주,야장,candidate,1
2026-05-31,domestic_travel,광주,야장 해방촌 사진으로만 봤을 때도 분위기가,candidate,1
2026-05-31,domestic_travel,광주,야장 해방촌 포장마차 감성 찐 맛집 뼈찜세트,restaurant,1
2026-05-31,domestic_travel,광주,양림동,candidate,1
2026-05-31,domestic_travel,광주,양림동 맛집 유소바 양림본점 안키모동 자루소,restaurant,1
2026-05-31,domestic_travel,광주,여름꽃축제,attraction,1
2026-05-31,domestic_travel,광주,연화식당,restaurant,1
2026-05-31,domestic_travel,광주,연화식당 혼밥 육전 때문에 찾았다가 오히려,restaurant,1
2026-05-31,domestic_travel,광주,옛 전남도청 전시,attraction,1
2026-05-31,domestic_travel,광주,오치동,candidate,1
2026-05-31,domestic_travel,광주,오치동 북구 양식 맛집 분위기 좋은 대형 브,restaurant,1
2026-05-31,domestic_travel,광주,용봉동,candidate,2
2026-05-31,domestic_travel,광주,용봉동 맛집 구전국밥 화끈한 전라도 할맵김치,restaurant,1
2026-05-31,domestic_travel,광주,용봉동 전철우사거리 맛집 황금회포차 광주용봉,restaurant,1
2026-05-31,domestic_travel,광주,육전,candidate,1
2026-05-31,domestic_travel,광주,의재미술관,attraction,1
2026-05-31,domestic_travel,광주,이씨,candidate,1
2026-05-31,domestic_travel,광주,이씨 태그 Tag,candidate,1
2026-05-31,domestic_travel,광주,이와 가볼만한곳 국내 최초 함평양서파충류생태공원,travel_spot,1
2026-05-31,domestic_travel,광주,인연,candidate,1
2026-05-31,domestic_travel,광주,인크커피,cafe,1
2026-05-31,domestic_travel,광주,장미공원,travel_spot,1
2026-05-31,domestic_travel,광주,재방문,candidate,1
2026-05-31,domestic_travel,광주,전남,candidate,1
2026-05-31,domestic_travel,광주,전남도청전시,attraction,1
2026-05-31,domestic_travel,광주,전시,attraction,1
2026-05-31,domestic_travel,광주,전현무계획,candidate,2
2026-05-31,domestic_travel,광주,전현무계획 광주 육전 맛집 연화식당,restaurant,1
2026-05-31,domestic_travel,광주,전현무계획3,candidate,1
2026-05-31,domestic_travel,광주,전현무계획3 광주 돼지국밥 식당 송정역 시장,restaurant,1
2026-05-31,domestic_travel,광주,점심세트,candidate,1
2026-05-31,domestic_travel,광주,조선대학교,candidate,1
2026-05-31,domestic_travel,광주,조선대학교 장미공원 축제,attraction,1
2026-05-31,domestic_travel,광주,좋은,candidate,1
2026-05-31,domestic_travel,광주,창억떡,candidate,1
2026-05-31,domestic_travel,광주,창억떡집,candidate,1
2026-05-31,domestic_travel,광주,창억떡집 본점 광주 창억떡 호박인절미 창억떡,candidate,1
2026-05-31,domestic_travel,광주,챔피언스필드,candidate,1
2026-05-31,domestic_travel,광주,챔피언스필드 최신유행 먹거리,candidate,1
2026-05-31,domestic_travel,광주,첨단,candidate,3
2026-05-31,domestic_travel,광주,첨단 맛집 나나방콕 광주첨단점,restaurant,1
2026-05-31,domestic_travel,광주,첨단 맛집 오덴 분위기와 맛에 취하고 연어,restaurant,1
2026-05-31,domestic_travel,광주,첨단 맛집 친구들과 다녀온 찐 맛집 마녀의,restaurant,1
2026-05-31,domestic_travel,광주,초록빛,candidate,1
2026-05-31,domestic_travel,광주,초록빛 정원이 반겨주는 곳 동곡 카페 더 비,cafe,1
2026-05-31,domestic_travel,광주,총정리 송정5일시장,travel_spot,1
2026-05-31,domestic_travel,광주,최애 베이글 집도 그대로고 acc도 그대로 전시,attraction,1
2026-05-31,domestic_travel,광주,충장로,candidate,1
2026-05-31,domestic_travel,광주,충장로 치맥 맛집 하울링 HOWLING 테라,restaurant,1
2026-05-31,domestic_travel,광주,태전동,candidate,1
2026-05-31,domestic_travel,광주,태전동 맛집 매콤 탱글 태전아구찜 낙지 추가,restaurant,1
2026-05-31,domestic_travel,광주,특별한,candidate,1
2026-05-31,domestic_travel,광주,특별한 경험을 선사하는 매력적인 도시 이야기,candidate,1
2026-05-31,domestic_travel,광주,풍암체육공원,travel_spot,1
2026-05-31,domestic_travel,광주,하남 광주곱창 맛집 곱창촌 우산점 모듬구이,restaurant,1
2026-05-31,domestic_travel,광주,하늘공원,travel_spot,1
2026-05-31,domestic_travel,광주,하늘공원 동명동 캐치스피자,travel_spot,1
2026-05-31,domestic_travel,광주,한신포차,candidate,1
2026-05-31,domestic_travel,광주,화담숲수국축제,attraction,1
2026-05-31,domestic_travel,광주,황금회포차,candidate,1
2026-05-31,domestic_travel,광주,회식을 하기에도 부족함이 없어 보였어요 경안시장,travel_spot,1
2026-05-31,domestic_travel,광주,히든오아시스,candidate,1
2026-05-31,domestic_travel,대구,1박2일 - 대구소품샵투어 10군데 것을 추,candidate,1
2026-05-31,domestic_travel,대구,2호점,candidate,1
2026-05-31,domestic_travel,대구,3시간 율하체육공원,travel_spot,1
2026-05-31,domestic_travel,대구,6기,candidate,1
2026-05-31,domestic_travel,대구,6시내고향맛집,restaurant,1
2026-05-31,domestic_travel,대구,가면 방앗간처럼 들러주는 부산여행 과연 부산,candidate,1
2026-05-31,domestic_travel,대구,가볼만한곳 대구꽃박람회,attraction,1
2026-05-31,domestic_travel,대구,가볼만한곳 대구꽃박람회 엑스코 대구 데이트,attraction,1
2026-05-31,domestic_travel,대구,가창,candidate,1
2026-05-31,domestic_travel,대구,감삼,candidate,1
2026-05-31,domestic_travel,대구,감삼역,candidate,1
2026-05-31,domestic_travel,대구,감삼역 호텔,travel_spot,1
2026-05-31,domestic_travel,대구,감삼역 호텔 파인트리,travel_spot,1
2026-05-31,domestic_travel,대구,경대북문,candidate,1
2026-05-31,domestic_travel,대구,경대북문 맛집 도토리원돈까스 내돈내산 솔직후,restaurant,1
2026-05-31,domestic_travel,대구,계원닭집,candidate,1
2026-05-31,domestic_travel,대구,고기집을 찾는다면 대봉교역 근처에 위치한 우,restaurant,1
2026-05-31,domestic_travel,대구,고창 고인돌박물관,attraction,1
2026-05-31,domestic_travel,대구,과학마술콘서트,candidate,1
2026-05-31,domestic_travel,대구,과학마술콘서트 아이와 특별한 주말을 보내고,candidate,1
2026-05-31,domestic_travel,대구,광주 목포 버스터미널 인천 부산 고속버스 타,candidate,1
2026-05-31,domestic_travel,대구,교동,candidate,4
2026-05-31,domestic_travel,대구,교동 남포,candidate,1
2026-05-31,domestic_travel,대구,교동 맛집 대구 교동 조개구이 맛집 남포 교,restaurant,1
2026-05-31,domestic_travel,대구,교동 맛집 한빠 한식에 빠진 대구 시청 점심,restaurant,1
2026-05-31,domestic_travel,대구,교동 술집 교동 조개구이,restaurant,1
2026-05-31,domestic_travel,대구,구지점 I 낙동강 뷰 단호박케이크 맛집,restaurant,1
2026-05-31,domestic_travel,대구,국수 다녀와봄 요즘 인스타에 엄청 뜨는 서문시장,travel_spot,1
2026-05-31,domestic_travel,대구,군위,candidate,1
2026-05-31,domestic_travel,대구,근교 당일치기 장소 찾는 분들한테 완전,candidate,1
2026-05-31,domestic_travel,대구,근교 무료 노지캠핑 취사 가능 분,candidate,1
2026-05-31,domestic_travel,대구,근교 힐링 여행 부모님과 가기 좋은 현풍 비,candidate,1
2026-05-31,domestic_travel,대구,근교 ATV 서바이벌 여기서 꼭 경험해야 할,restaurant,1
2026-05-31,domestic_travel,대구,근교로 나들이 갈 만한 곳을 찾다가 완전 취,candidate,1
2026-05-31,domestic_travel,대구,근처,candidate,1
2026-05-31,domestic_travel,대구,기념일식당,restaurant,1
2026-05-31,domestic_travel,대구,김해공항,candidate,1
2026-05-31,domestic_travel,대구,까미생막창,candidate,1
2026-05-31,domestic_travel,대구,까지,candidate,1
2026-05-31,domestic_travel,대구,꼬막짬뽕,candidate,1
2026-05-31,domestic_travel,대구,꼬막짬뽕 맛집 다녀온,restaurant,1
2026-05-31,domestic_travel,대구,꽃구경,candidate,1
2026-05-31,domestic_travel,대구,꽤나 들어간 편이 많은데 오늘은 대구 칠성시장,travel_spot,1
2026-05-31,domestic_travel,대구,날씨 정말 여름이 성큼 아이랑 가볼만한곳 찾,candidate,1
2026-05-31,domestic_travel,대구,냄비에 끼려온 라면까지 식사로 먹어주면 완벽,candidate,1
2026-05-31,domestic_travel,대구,노포감성,candidate,1
2026-05-31,domestic_travel,대구,노포감성 제대로인 칠성시작 연탄불고기 찐 맛,restaurant,1
2026-05-31,domestic_travel,대구,다 오늘은 대구에서 유명한 삼덕동 횟집 칠성시장,travel_spot,1
2026-05-31,domestic_travel,대구,다녀왔던 날 귀여운 부자 종이접기 책 커밍쑨,candidate,1
2026-05-31,domestic_travel,대구,다녀왔던 일기 포스팅 할게요 대구 현지인 친,candidate,1
2026-05-31,domestic_travel,대구,단골식당,restaurant,2
2026-05-31,domestic_travel,대구,달서구,candidate,2
2026-05-31,domestic_travel,대구,달서구 선원로53길 34-18 https n,candidate,1
2026-05-31,domestic_travel,대구,달서구 용산1동 멍도리입니당 대구 달서구 용,candidate,1
2026-05-31,domestic_travel,대구,달서구 초복 맛집 홍이네대왕조개전골 조개삼계,restaurant,1
2026-05-31,domestic_travel,대구,달성공원,travel_spot,1
2026-05-31,domestic_travel,대구,당일치기 가 궁금하다면 4월 29일 블로그를,candidate,1
2026-05-31,domestic_travel,대구,당일치기 돌아다니다가 일터도 보고 친정팀 본,candidate,1
2026-05-31,domestic_travel,대구,당일치기 레츠가 기릿입니다,candidate,1
2026-05-31,domestic_travel,대구,당일치기 를 갔는데 여행지 도장깨기하고 내,candidate,1
2026-05-31,domestic_travel,대구,당일치기 를 떠나보았어요 생일 숫자로 맞춤,candidate,1
2026-05-31,domestic_travel,대구,당일치기 여행 세연콩국 불로동고분군 대구 더,candidate,1
2026-05-31,domestic_travel,대구,당일치기 여행 이번 여행은 아주 즉흥적으로,candidate,1
2026-05-31,domestic_travel,대구,대프리카,candidate,1
2026-05-31,domestic_travel,대구,대프리카 되기 전 대구 당일치기 야당 낭만,candidate,1
2026-05-31,domestic_travel,대구,대한양꼬치 2호점 대구 동구 각산동 양꼬치 맛집,restaurant,1
2026-05-31,domestic_travel,대구,데이트,candidate,1
2026-05-31,domestic_travel,대구,동구,candidate,1
2026-05-31,domestic_travel,대구,동구 각산동 양꼬치 맛집 마라양갈비,restaurant,1
2026-05-31,domestic_travel,대구,동성로,candidate,4
2026-05-31,domestic_travel,대구,동성로 맛집 고메스퀘어,restaurant,1
2026-05-31,domestic_travel,대구,동성로 맛집 밥집 카페동이 동성로본점 든든한,cafe,1
2026-05-31,domestic_travel,대구,동성로 삼겹살 맛집 참한집 종로점 돼지껍데기,restaurant,1
2026-05-31,domestic_travel,대구,동성로식당,restaurant,1
2026-05-31,domestic_travel,대구,동성로카페 애견동반카페 무던 대구 중구 달구,cafe,1
2026-05-31,domestic_travel,대구,동촌,candidate,1
2026-05-31,domestic_travel,대구,드라이브,candidate,1
2026-05-31,domestic_travel,대구,뚜벅이,candidate,1
2026-05-31,domestic_travel,대구,뚜벅이 혼자 당일치기 여행 가볼만한곳,candidate,1
2026-05-31,domestic_travel,대구,룰리커피,cafe,1
2026-05-31,domestic_travel,대구,룸식당,restaurant,1
2026-05-31,domestic_travel,대구,를 찾고 있다면 서화무진 전시,attraction,1
2026-05-31,domestic_travel,대구,먹으러,candidate,1
2026-05-31,domestic_travel,대구,명산,candidate,1
2026-05-31,domestic_travel,대구,미술관,attraction,1
2026-05-31,domestic_travel,대구,및 부산 지역의 맛집 을 리뷰하는 맛집 전문,restaurant,1
2026-05-31,domestic_travel,대구,범어동,candidate,1
2026-05-31,domestic_travel,대구,범어동 맛집 수제버거 아이랑 가기 좋은 다운,restaurant,1
2026-05-31,domestic_travel,대구,법원,candidate,1
2026-05-31,domestic_travel,대구,법원 맛집 직장인 맛집 하루우동 대구범어점,restaurant,1
2026-05-31,domestic_travel,대구,베스트,candidate,1
2026-05-31,domestic_travel,대구,베이커리,cafe,1
2026-05-31,domestic_travel,대구,베트남 음식 맛집 은 생각보다 개개인의 개성,restaurant,1
2026-05-31,domestic_travel,대구,본리동,candidate,1
2026-05-31,domestic_travel,대구,본리동 맛집 미카도스시 회전초밥집 내돈내산리,restaurant,1
2026-05-31,domestic_travel,대구,본점,candidate,1
2026-05-31,domestic_travel,대구,북구,candidate,2
2026-05-31,domestic_travel,대구,북구 맛집 고급스러운 분위기에서 가족외식 보,restaurant,1
2026-05-31,domestic_travel,대구,북성로,candidate,1
2026-05-31,domestic_travel,대구,북성로 맛집 원조북성로우동불고기 현지인,restaurant,1
2026-05-31,domestic_travel,대구,불로동고분군,candidate,1
2026-05-31,domestic_travel,대구,비슬산,candidate,1
2026-05-31,domestic_travel,대구,빙수,candidate,1
2026-05-31,domestic_travel,대구,빙수 맛집 동성로카페 바닐라크럼브 양쯔깐루빙,cafe,1
2026-05-31,domestic_travel,대구,빙수 맛집 서문시장,restaurant,1
2026-05-31,domestic_travel,대구,빠진,candidate,1
2026-05-31,domestic_travel,대구,사람 부럽다,candidate,1
2026-05-31,domestic_travel,대구,산1동 멍도리입니당 대구 달서구 용산동 용산시장,travel_spot,1
2026-05-31,domestic_travel,대구,삼덕동,candidate,3
2026-05-31,domestic_travel,대구,삼덕동 맛집 온담 본점 대구 샤브샤브 편백찜,restaurant,1
2026-05-31,domestic_travel,대구,삼덕동 커알못도 반한 커피 맛집 수평적관계,cafe,1
2026-05-31,domestic_travel,대구,삼덕동카페 동인동카페 조르바삼덕 좋아서 매장,cafe,1
2026-05-31,domestic_travel,대구,삼성라이온즈파크 원정응원석 1-4 맛집,restaurant,1
2026-05-31,domestic_travel,대구,상인역,candidate,1
2026-05-31,domestic_travel,대구,상인역 맛집 삼삼마라 본점 로제마라샹궈 마라,restaurant,1
2026-05-31,domestic_travel,대구,샤브샤브,candidate,1
2026-05-31,domestic_travel,대구,서구,candidate,2
2026-05-31,domestic_travel,대구,서구 평리동 영이식당,restaurant,1
2026-05-31,domestic_travel,대구,서구 평리동 영이식당 재방문 역시 든든한 콩,restaurant,1
2026-05-31,domestic_travel,대구,서문시장,travel_spot,6
2026-05-31,domestic_travel,대구,서문시장 나들이,travel_spot,1
2026-05-31,domestic_travel,대구,서문시장 맛집 빨간어묵 원조 맛집 부산어묵장,restaurant,1
2026-05-31,domestic_travel,대구,서문시장 먹거리 고소함 폭발 겉바속촉 추억의,restaurant,1
2026-05-31,domestic_travel,대구,서문시장 블루리본 합천할매손칼국수 다녀와봄,travel_spot,1
2026-05-31,domestic_travel,대구,서문시장야시장,travel_spot,1
2026-05-31,domestic_travel,대구,석대동 77 전화 앞에서 볼 수 있어서 아이,candidate,1
2026-05-31,domestic_travel,대구,세천,candidate,1
2026-05-31,domestic_travel,대구,세천 맛집 한상바다 다사점에 다녀와보니 실제,restaurant,1
2026-05-31,domestic_travel,대구,수성구,candidate,3
2026-05-31,domestic_travel,대구,수성구 다이닝,restaurant,1
2026-05-31,domestic_travel,대구,수성구 다이닝& 분위기 좋은 범어동 와인바_,restaurant,1
2026-05-31,domestic_travel,대구,수성구 신천시장,travel_spot,1
2026-05-31,domestic_travel,대구,수성구 신천시장 양고기 스프카레 맛집 바를램,restaurant,1
2026-05-31,domestic_travel,대구,수성시장,travel_spot,1
2026-05-31,domestic_travel,대구,수플레팬케이크,candidate,1
2026-05-31,domestic_travel,대구,술집,restaurant,1
2026-05-31,domestic_travel,대구,술집 맛집 이었어요,restaurant,1
2026-05-31,domestic_travel,대구,슬로우벗베럴,candidate,1
2026-05-31,domestic_travel,대구,슬로우벗베럴 대구점 대구대형카페 근교 베이커리,cafe,1
2026-05-31,domestic_travel,대구,시내,candidate,1
2026-05-31,domestic_travel,대구,시티투어,candidate,1
2026-05-31,domestic_travel,대구,신세계,candidate,1
2026-05-31,domestic_travel,대구,신세계대구식당,restaurant,1
2026-05-31,domestic_travel,대구,아이랑,candidate,2
2026-05-31,domestic_travel,대구,아이랑 가볼 만한 곳 퀄리티 대박인데 무료인,candidate,1
2026-05-31,domestic_travel,대구,아이랑동성로식당,restaurant,1
2026-05-31,domestic_travel,대구,앞산,candidate,1
2026-05-31,domestic_travel,대구,앞산레스토랑,restaurant,1
2026-05-31,domestic_travel,대구,양갈비,candidate,1
2026-05-31,domestic_travel,대구,양갈비 맛집 으로 유명한 청년 양고기 집에,restaurant,1
2026-05-31,domestic_travel,대구,어니스트밀로,candidate,1
2026-05-31,domestic_travel,대구,언니랑,candidate,1
2026-05-31,domestic_travel,대구,언니랑 대전 당일치기 여행 쌈 계속 싸먹어버,candidate,1
2026-05-31,domestic_travel,대구,엑스코,candidate,1
2026-05-31,domestic_travel,대구,여행 1일차 서문시장,travel_spot,1
2026-05-31,domestic_travel,대구,여행 1일차 서문시장 동성로 다음에도 꼭 들,travel_spot,1
2026-05-31,domestic_travel,대구,여행코스 대구,candidate,1
2026-05-31,domestic_travel,대구,역전할머니맥주,candidate,1
2026-05-31,domestic_travel,대구,연탄돼지불고기 대구광역시 북구 칠성시장,restaurant,1
2026-05-31,domestic_travel,대구,영남대 점심 맛집 영대 현지인 제육식당,restaurant,1
2026-05-31,domestic_travel,대구,영대 현지인 제육식당,restaurant,1
2026-05-31,domestic_travel,대구,오늘의 핫플 영남대 점심 맛집 영대 현지인,restaurant,1
2026-05-31,domestic_travel,대구,오미가미거리,candidate,1
